"","fips","state_id","county","UnempRate","Population","PercBach","MinorityRate","cases","deaths"
"2763",49025,"UT","Kane County, UT","Low","Low","Low","Low",3738376,79296
"2764",49027,"UT","Millard County, UT","Low","Low","Low","Low",51659,70
"2765",49029,"UT","Morgan County, UT","Low","Low","High","Low",1889018,36521
"2766",49031,"UT","Piute County, UT","Low","Low","High","Low",4149,80
"2767",49033,"UT","Rich County, UT","Low","Low","High","Low",4251,0
"2768",49035,"UT","Salt Lake County, UT","Low","Low","Low","Low",8521328,57467
"2769",49037,"UT","San Juan County, UT","High","Low","High","High",1068459,50725
"2770",49039,"UT","Sanpete County, UT","Low","Low","Low","Low",102981,416
"2771",49041,"UT","Sevier County, UT","Low","Low","High","Low",944093,7241
"2772",49043,"UT","Summit County, UT","High","Low","Low","Low",2103446,63446
"2773",49045,"UT","Tooele County, UT","Low","Low","Low","Low",286155,626
"2774",49047,"UT","Uintah County, UT","High","Low","High","Low",61944,204
"2775",49049,"UT","Utah County, UT","Low","Low","Low","Low",4826166,15768
"2776",49051,"UT","Wasatch County, UT","Low","Low","Low","Low",240056,1616
"2777",49053,"UT","Washington County, UT","Low","Low","Low","Low",10598749,179119
"2778",49055,"UT","Wayne County, UT","High","Low","High","Low",12133399,793453
"2779",49057,"UT","Weber County, UT","Low","Low","High","Low",1257629,7328
"2780",50001,"VT","Addison County, VT","Low","Low","High","Low",27348,564
"2781",50003,"VT","Bennington County, VT","Low","Low","High","Low",33126,287
"2782",50005,"VT","Caledonia County, VT","Low","Low","High","Low",13374,72
"2783",50007,"VT","Chittenden County, VT","Low","Low","High","Low",241469,10579
"2784",50009,"VT","Essex County, VT","High","Low","High","Low",11820746,818080
"2785",50011,"VT","Franklin County, VT","Low","Low","High","Low",10867139,218177
"2786",50013,"VT","Grand Isle County, VT","Low","Low","High","Low",4692,0
"2787",50015,"VT","Lamoille County, VT","High","Low","High","Low",17799,268
"2788",50017,"VT","Orange County, VT","Low","Low","High","Low",24106517,441269
"2789",50019,"VT","Orleans County, VT","High","Low","High","Low",111265,11506
"2790",50021,"VT","Rutland County, VT","Low","Low","Low","Low",34031,507
"2791",50023,"VT","Washington County, VT","Low","Low","High","Low",10598749,179119
"2792",50025,"VT","Windham County, VT","Low","Low","High","Low",349855,5797
"2793",50027,"VT","Windsor County, VT","Low","Low","High","Low",28622,570
"2794",51001,"VA","Accomack County, VA","Low","Low","High","High",275638,4163
"2795",51003,"VA","Albemarle County, VA","Low","Low","High","High",266059,4170
"2796",51005,"VA","Alleghany County, VA","Low","Low","High","Low",82917,1347
"2797",51007,"VA","Amelia County, VA","Low","Low","High","High",28694,848
"2798",51009,"VA","Amherst County, VA","Low","Low","High","High",92469,660
"2799",51011,"VA","Appomattox County, VA","Low","Low","High","High",48466,583
"2800",51013,"VA","Arlington County, VA","Low","Low","Low","High",962686,33839
"2801",51015,"VA","Augusta County, VA","Low","Low","High","Low",154212,1583
"2802",51017,"VA","Bath County, VA","High","Low","Low","Low",32485,298
"2803",51019,"VA","Bedford County, VA","Low","Low","Low","Low",672287,10175
"2804",51021,"VA","Bland County, VA","Low","Low","Low","Low",19628,556
"2805",51023,"VA","Botetourt County, VA","Low","Low","Low","Low",84747,2090
"2806",51025,"VA","Brunswick County, VA","High","Low","High","High",442184,7741
"2807",51027,"VA","Buchanan County, VA","High","Low","Low","Low",792875,9454
"2808",51029,"VA","Buckingham County, VA","High","Low","Low","High",166403,1693
"2809",51031,"VA","Campbell County, VA","Low","Low","High","High",785601,8564
"2810",51033,"VA","Caroline County, VA","Low","Low","Low","High",220762,2366
"2811",51035,"VA","Carroll County, VA","High","Low","High","Low",2260927,67235
"2812",51036,"VA","Charles City County, VA","Low","Low","Low","High",19007,1056
"2813",51037,"VA","Charlotte County, VA","Low","Low","Low","High",689720,29830
"2814",51041,"VA","Chesterfield County, VA","Low","Low","Low","High",1561074,27880
"2815",51043,"VA","Clarke County, VA","Low","Low","High","Low",1389954,20822
"2816",51045,"VA","Craig County, VA","Low","Low","Low","Low",103973,339
"2817",51047,"VA","Culpeper County, VA","Low","Low","Low","High",305664,3322
"2818",51049,"VA","Cumberland County, VA","Low","Low","Low","High",3667132,96150
"2819",51051,"VA","Dickenson County, VA","High","Low","Low","Low",29378,216
"2820",51053,"VA","Dinwiddie County, VA","Low","Low","High","High",84463,1738
"2821",51057,"VA","Essex County, VA","High","Low","High","High",11820746,818080
"2822",51059,"VA","Fairfax County, VA","Low","Low","Low","High",4918840,129303
"2823",51061,"VA","Fauquier County, VA","Low","Low","High","Low",211799,3936
"2824",51063,"VA","Floyd County, VA","Low","Low","Low","Low",1279245,31127
"2825",51065,"VA","Fluvanna County, VA","Low","Low","Low","High",72494,2036
"2826",51067,"VA","Franklin County, VA","Low","Low","Low","Low",10867139,218177
"2827",51069,"VA","Frederick County, VA","Low","Low","Low","Low",1276986,34341
"2828",51071,"VA","Giles County, VA","Low","Low","High","Low",189974,4869
"2829",51073,"VA","Gloucester County, VA","Low","Low","High","Low",1267343,54147
"2830",51075,"VA","Goochland County, VA","Low","Low","Low","High",61805,1640
"2831",51077,"VA","Grayson County, VA","Low","Low","High","Low",645645,16638
"2832",51079,"VA","Greene County, VA","Low","Low","Low","Low",3436801,66823
"2833",51081,"VA","Greensville County, VA","Low","Low","High","High",146999,2750
"2834",51083,"VA","Halifax County, VA","High","Low","Low","High",325386,5620
"2835",51085,"VA","Hanover County, VA","Low","Low","High","Low",294127,9044
"2836",51087,"VA","Henrico County, VA","Low","Low","High","High",1219485,49124
"2837",51089,"VA","Henry County, VA","High","Low","Low","High",2529359,40412
"2838",51091,"VA","Highland County, VA","Low","Low","High","Low",107129,1408
"2839",51093,"VA","Isle of Wight County, VA","Low","Low","Low","High",143912,3685
"2840",51095,"VA","James City County, VA","High","Low","Low","High",179763,4804
"2841",51097,"VA","King and Queen County, VA","Low","Low","High","High",14734,289
"2842",51099,"VA","King George County, VA","Low","Low","High","High",55109,1176
"2843",51101,"VA","King William County, VA","Low","Low","Low","High",35182,556
"2844",51103,"VA","Lancaster County, VA","High","Low","High","High",4295151,125380
"2845",51105,"VA","Lee County, VA","Low","Low","High","Low",7279484,145230
"2846",51107,"VA","Loudoun County, VA","Low","Low","High","High",1539770,26815
"2847",51109,"VA","Louisa County, VA","Low","Low","High","High",198464,4468
"2848",51111,"VA","Lunenburg County, VA","Low","Low","High","High",24015,444
"2849",51113,"VA","Madison County, VA","Low","Low","High","Low",7167895,123804
"2850",51115,"VA","Mathews County, VA","Low","Low","High","Low",17641,70
"2851",51117,"VA","Mecklenburg County, VA","High","Low","Low","High",6298585,77548
"2852",51119,"VA","Middlesex County, VA","Low","Low","High","High",13873646,889355
"2853",51121,"VA","Montgomery County, VA","Low","Low","High","Low",17144036,540993
"2854",51125,"VA","Nelson County, VA","Low","Low","Low","Low",229430,1876
"2855",51127,"VA","New Kent County, VA","Low","Low","High","High",48379,538
"2856",51131,"VA","Northampton County, VA","High","Low","High","High",1528394,82303
"2857",51133,"VA","Northumberland County, VA","Low","Low","High","High",320619,15343
"2858",51135,"VA","Nottoway County, VA","Low","Low","High","High",69186,3046
"2859",51137,"VA","Orange County, VA","Low","Low","High","High",24106517,441269
"2860",51139,"VA","Page County, VA","High","Low","High","Low",185226,6740
"2861",51141,"VA","Patrick County, VA","High","Low","High","Low",56696,3325
"2862",51143,"VA","Pittsylvania County, VA","Low","Low","High","High",205673,2358
"2863",51145,"VA","Powhatan County, VA","Low","Low","High","Low",56649,884
"2864",51147,"VA","Prince Edward County, VA","Low","Low","Low","High",121492,2358
"2865",51149,"VA","Prince George County, VA","Low","Low","High","High",170895,827
"2866",51153,"VA","Prince William County, VA","Low","Low","Low","High",2814968,43443
"2867",51155,"VA","Pulaski County, VA","High","Low","Low","Low",2631847,45017
"2868",51157,"VA","Rappahannock County, VA","Low","Low","Low","Low",13341,332
"2869",51159,"VA","Richmond County, VA","Low","Low","High","High",6155162,310502
"2870",51161,"VA","Roanoke County, VA","Low","Low","High","Low",281048,3254
"2871",51163,"VA","Rockbridge County, VA","Low","Low","High","Low",31344,341
"2872",51165,"VA","Rockingham County, VA","Low","Low","High","Low",1331580,30996
"2873",51167,"VA","Russell County, VA","Low","Low","Low","Low",530469,4573
"2874",51169,"VA","Scott County, VA","Low","Low","High","Low",2832988,34477
"2875",51171,"VA","Shenandoah County, VA","Low","Low","Low","Low",210653,11077
"2876",51173,"VA","Smyth County, VA","Low","Low","High","Low",108379,3360
"2877",51175,"VA","Southampton County, VA","Low","Low","High","High",129166,4781
"2878",51177,"VA","Spotsylvania County, VA","Low","Low","High","High",457127,9080
"2879",51179,"VA","Stafford County, VA","Low","Low","Low","High",482037,3402
"2880",51181,"VA","Surry County, VA","Low","Low","Low","High",353885,5565
"2881",51183,"VA","Sussex County, VA","High","Low","Low","High",2248358,97803
"2882",51185,"VA","Tazewell County, VA","High","Low","Low","Low",673183,10519
"2883",51187,"VA","Warren County, VA","Low","Low","Low","Low",3739324,89759
"2884",51191,"VA","Washington County, VA","Low","Low","High","Low",10598749,179119
"2885",51193,"VA","Westmoreland County, VA","Low","Low","High","High",996270,24001
"2886",51195,"VA","Wise County, VA","High","Low","Low","Low",326773,7265
"2887",51197,"VA","Wythe County, VA","High","Low","Low","Low",69740,1178
"2888",51199,"VA","York County, VA","Low","Low","Low","High",3036569,55647
"2889",51510,"VA","Alexandria city, VA","Low","Low","Low","High",868987,15431
"2890",51520,"VA","Bristol city, VA","High","Low","High","Low",50979,764
"2891",51530,"VA","Buena Vista city, VA","Low","Low","Low","Low",27498,200
"2892",51540,"VA","Charlottesville city, VA","Low","Low","Low","High",225846,4535
"2893",51550,"VA","Chesapeake city, VA","Low","Low","Low","High",867810,12186
"2894",51570,"VA","Colonial Heights city, VA","High","Low","High","High",60776,5200
"2895",51580,"VA","Covington city, VA","High","Low","High","High",14382,108
"2896",51595,"VA","Emporia city, VA","High","Low","Low","High",52432,4485
"2897",51600,"VA","Fairfax city, VA","Low","Low","Low","High",31079,1750
"2898",51610,"VA","Falls Church city, VA","Low","Low","High","High",18255,1608
"2899",51620,"VA","Franklin city, VA","High","Low","High","High",72137,1955
"2900",51640,"VA","Galax city, VA","High","Low","High","Low",90755,5193
"2901",51650,"VA","Hampton city, VA","High","Low","Low","High",372210,4439
"2902",51660,"VA","Harrisonburg city, VA","Low","Low","Low","High",491798,7631
"2903",51670,"VA","Hopewell city, VA","High","Low","Low","High",87578,1269
"2904",51678,"VA","Lexington city, VA","High","Low","High","Low",33422,201
"2905",51680,"VA","Lynchburg city, VA","High","Low","High","High",306493,3329
"2906",51683,"VA","Manassas city, VA","Low","Low","Low","High",422883,5104
"2907",51685,"VA","Manassas Park city, VA","Low","Low","High","High",132413,1659
"2908",51690,"VA","Martinsville city, VA","High","Low","Low","High",82117,2762
"2909",51700,"VA","Newport News city, VA","High","Low","High","High",542771,7634
"2910",51710,"VA","Norfolk city, VA","High","Low","High","High",929844,12314
"2911",51720,"VA","Norton city, VA","High","Low","Low","Low",8993,10
"2912",51730,"VA","Petersburg city, VA","High","Low","High","High",152667,4564
"2913",51735,"VA","Poquoson city, VA","Low","Low","High","Low",19140,243
"2914",51740,"VA","Portsmouth city, VA","High","Low","High","High",472117,10102
